q027	query	为这个句子生成表示以用于检索相关文章：中和热测定实验中，装置里碎泡沫塑料和硬纸板的作用是什么？	0
q028	query	为这个句子生成表示以用于检索相关文章：为什么二氧化碳由极性键构成，却是非极性分子？	0
q029	query	为这个句子生成表示以用于检索相关文章：反应历程能量图像里，为什么决速步是能垒最大的那一步，而不一定是最高点？	0
q030	query	为这个句子生成表示以用于检索相关文章：可逆反应的概念我还是没搞懂，什么叫同一条件下正、逆反应同时进行，举个例子？	0
q031	query	为这个句子生成表示以用于检索相关文章：天然气是化石能源，为什么又说是清洁能源？一次能源和可再生能源怎么判断？	0
q032	query	为这个句子生成表示以用于检索相关文章：工业合成氨中，低温有利于平衡，实际温度为什么选在 500℃ 左右？	0
q033	query	为这个句子生成表示以用于检索相关文章：氢氧燃料电池是怎么工作的？电解质是酸性还是碱性时，电极反应会变吗？	0
q034	query	为这个句子生成表示以用于检索相关文章：配位键是怎么形成的？一方出孤电子对、另一方出空轨道，和普通共价键一样吗？	0
q035	query	为这个句子生成表示以用于检索相关文章：题上说甲烷与氯气在光照下会依次生成四种氯代物，这个机理该怎么理解？	0
q036	query	为这个句子生成表示以用于检索相关文章：f(x)=x+1/x（x>0）的最小值是多少？它在哪几个区间上单调？	0
q037	query	为这个句子生成表示以用于检索相关文章：f(x)是R上的奇函数，当x>0时f(x)=x^2+1，求f(-1)的值。	0
q038	query	为这个句子生成表示以用于检索相关文章：y=|f(x)|的图象是怎么由y=f(x)的图象得到的？那y=f(|x|)呢？	0
q039	query	为这个句子生成表示以用于检索相关文章：函数的零点到底是什么？零点是x的值，还是图象上的那个点？	0
q040	query	为这个句子生成表示以用于检索相关文章：分段函数在R上单调递增，每一段我都保证了递增，为什么还要检查分段点处的衔接？	0
q041	query	为这个句子生成表示以用于检索相关文章：已知f(x)+f(-x)=2x+1，怎么求f(x)的解析式？我总觉得还差一个方程。	0
q042	query	为这个句子生成表示以用于检索相关文章：求f(x)=(x^2+x+1)/(x+1)（x≠-1）的值域，我设了y整理出关于x的一元二次方程，然后呢？	0
q043	query	为这个句子生成表示以用于检索相关文章：求f(x)=x^2-2x+1在区间[0,3]上的最大值和最小值。	0
q044	query	为这个句子生成表示以用于检索相关文章：题目说f(x)是二次函数，f(0)=3，f(1)=f(-1)=2，我设了f(x)=ax^2+bx+c，接下来怎么列方程？	0
q045	query	为这个句子生成表示以用于检索相关文章：为什么从椭圆一个焦点发出的光线，经椭圆反射后必过另一个焦点？双曲线里方向有什么不同？	0
q046	query	为这个句子生成表示以用于检索相关文章：到平面内两定点A、B的距离之比始终为2的点，轨迹为什么是圆？	0
q047	query	为这个句子生成表示以用于检索相关文章：双曲线x²/16-y²/9=1的渐近线，我把a、b代反了得到y=±(4/3)x，正确的应该是多少？	0
q048	query	为这个句子生成表示以用于检索相关文章：已知一个圆经过(0,1)和(2,3)这两点，而且圆心在x轴上，求它的方程，我该设圆心为(a,0)吗？	0
q049	query	为这个句子生成表示以用于检索相关文章：抛物线y²=4x上一点P到焦点的距离是3，求P的横坐标，这题怎么列比较快？	0
q050	query	为这个句子生成表示以用于检索相关文章：椭圆x²/25+y²/16=1上一点P到左焦点距离是3，那它到右焦点的距离是多少？	0
q051	query	为这个句子生成表示以用于检索相关文章：椭圆x²/4+y²=1中，弦的中点是(1,1/2)，我用点差法求出直线后，为什么还要用判别式验一遍？	0
q052	query	为这个句子生成表示以用于检索相关文章：椭圆上一点到焦点的距离与它到对应准线距离之比恒为e，为什么每个焦点只能配它那一侧的准线？	0
q053	query	为这个句子生成表示以用于检索相关文章：直线和双曲线只有一个公共点时，为什么不一定能判定为相切？	0
q054	query	为这个句子生成表示以用于检索相关文章：二阶递推关系a_{n+2}=3a_{n+1}-2a_n我卡住了，除了逐项算以外有没有办法直接求通项？	0
q055	query	为这个句子生成表示以用于检索相关文章：公式1²+2²+…+n²=n(n+1)(2n+1)/6和1³+…+n³=[n(n+1)/2]²是怎么推导出来的？	0
q056	query	为这个句子生成表示以用于检索相关文章：已知数列通项a_n=-n²+10n，哪一项最大？	0
q057	query	为这个句子生成表示以用于检索相关文章：已经推出数列以4为周期，且每周期四项之和为2，求前100项和S_100。	0
q058	query	为这个句子生成表示以用于检索相关文章：我一项一项算了递推数列各项除以3的余数，发现余数开始重复了，能不能利用这个周期直接求第100项的余数？	0
q059	query	为这个句子生成表示以用于检索相关文章：数列首两项是1和1，从第3项起每项都等于前两项之和，第10项怎么求？	0
q060	query	为这个句子生成表示以用于检索相关文章：有一个数列前后对称，能不能把和式正着写一遍、倒着写一遍再相加快速求出？什么时候可以这么做？	0
q061	query	为这个句子生成表示以用于检索相关文章：等比数列中当m+n=2p时，a_m·a_n一定等于a_p的平方吗？	0
q062	query	为这个句子生成表示以用于检索相关文章：裂项相消求和时我只把中间项消掉、首末两项写在了一起，答案说前面剩两项后面也剩两项，为什么？	0
q063	query	为这个句子生成表示以用于检索相关文章：“第3秒内”和“前3秒”在时间轴上分别对应多长？“第3秒末”又是什么？	0
q064	query	为这个句子生成表示以用于检索相关文章：为什么全程平均速度要用总位移除以总时间，不能把每段的平均速度再求平均？	0
q065	query	为这个句子生成表示以用于检索相关文章：为什么研究地球公转周期时能把地球看成质点，研究自转时却不能？	0
q066	query	为这个句子生成表示以用于检索相关文章：做绕跑道一圈求位移的题老算错，位移和路程的差别我到底该记成什么？	0
q067	query	为这个句子生成表示以用于检索相关文章：判断一个物理量是矢量还是标量到底看什么？为什么标量运算只按数字加减？	0
q068	query	为这个句子生成表示以用于检索相关文章：我用路程除以时间算的数和答案对不上，速度定义里到底是用位移还是路程？	0
q069	query	为这个句子生成表示以用于检索相关文章：时间间隔取得越来越短时，平均速度为什么就越来越接近那一时刻的瞬时速度？	0
q070	query	为这个句子生成表示以用于检索相关文章：电梯向上减速的过程中，我处于超重还是失重？判断到底看加速度还是看速度方向？	0
q071	query	为这个句子生成表示以用于检索相关文章：追及相遇问题说到底，是不是就是在判断两个物体能否在相同时间到达同一位置？	0
q072	query	为这个句子生成表示以用于检索相关文章：一幅画用绳子穿过可在横杆上滑动的小环吊着，两边拉力相等吗？若绳直接打结固定在墙上呢？	0
q073	query	为这个句子生成表示以用于检索相关文章：一盏灯被两根绳子吊着，每根绳的拉力都比灯的重力大，为什么？重力该怎么分？	0
q074	query	为这个句子生成表示以用于检索相关文章：两个力3N和8N作用在同一物体上，合力最大最小各是多少？合力可能等于2牛吗？	0
q075	query	为这个句子生成表示以用于检索相关文章：两个物体只是挨着，中间到底有没有力？光看形变判断不了，还有什么办法？	0
q076	query	为这个句子生成表示以用于检索相关文章：剪断细绳的瞬间绳的拉力就没了，可弹簧的力为什么不能突变？差在哪？	0
q077	query	为这个句子生成表示以用于检索相关文章：小球用绳吊着，再用一个水平力慢慢把它推出去，缓慢过程中绳的拉力怎么变？	0
q078	query	为这个句子生成表示以用于检索相关文章：弹簧的拉力为什么刚好和伸长量成正比？拉太狠超过限度会怎样？	0
q079	query	为这个句子生成表示以用于检索相关文章：木块在水平面上滑动，正压力10牛，动摩擦因数0.3，木块受到的摩擦力多大？	0
q080	query	为这个句子生成表示以用于检索相关文章：物块沿斜面下滑，斜面和地面之间到底有没有摩擦力？我凭直觉判断总判错。	0
q081	query	为这个句子生成表示以用于检索相关文章：为什么用旧电池的手电筒会变暗，是不是电池自己里面也有电阻，分掉了一部分电压	0
q082	query	为这个句子生成表示以用于检索相关文章：半偏法测电表内阻，为什么测电流表结果偏小、测电压表结果偏大，这俩误差方向总记混	0
q083	query	为这个句子生成表示以用于检索相关文章：手机电池标的容量是毫安时，这个电量能不能用放电电流对时间画的曲线算出来	0
q084	query	为这个句子生成表示以用于检索相关文章：把外电路的电阻调大一些，路端电压是跟着变大还是变小	0
q085	query	为这个句子生成表示以用于检索相关文章：用电流表外接法测金属丝电阻，为什么电阻的测量值会偏小，多测几组取平均能消除吗	0
q086	query	为这个句子生成表示以用于检索相关文章：电动机不是纯电阻，那它消耗的电能是不是全变成热了，电功率还能用 I 的平方乘 R 算吗	0
q087	query	为这个句子生成表示以用于检索相关文章：电流通过导体产生的热量，跟电流、电阻和通电时间各是什么正比关系来着	0
q088	query	为这个句子生成表示以用于检索相关文章：磁电式电表为什么要把磁场做成辐向的，线圈转到什么位置受力方向都让指针朝同一边偏吗	0
q089	query	为这个句子生成表示以用于检索相关文章：老师，R=U/I 是不是说明电阻跟电压成正比，电压一变大电阻就变大？	0
s000	surface	函数概念的两个要求与同一函数判定	2
s001	surface	二次函数解析式的三种形式与选用	358
s002	surface	幂函数的定义与常见图象	445
s003	surface	函数零点的三个等价关系	500
s004	surface	比较大小的三种常用方法	672
s005	surface	集合相等的判定	714
s006	surface	对勾函数 y=x+1/x 的单调区间	736
s007	surface	函数模型（指数、对数型）的应用	798
s008	surface	指数方程与对数方程的常用解法	874
s009	surface	对数的定义与对数恒等式	1183
s010	surface	任意角三角函数的坐标定义	1269
s011	surface	平面的基本事实与推论	1313
s012	surface	余弦定理及其变形	1835
s013	surface	三角形面积公式及其用法	1864
s014	surface	三角形高的两种求法	1872
s015	surface	边角互化	1910
s016	surface	张角定理	1971
s017	surface	斯特瓦尔特定理	1980
s018	surface	用集合包含关系判定充分必要条件	2386
s019	surface	集合子集个数的计数公式	2474
s020	surface	等差数列	2601
s021	surface	奇偶子列自动成等差、等比的递推模型	2834
s022	surface	数列奇偶项问题的本质：对 n 的奇偶分类讨论	2920
s023	surface	奇偶项个数与下标变换	3144
s024	surface	不含参函数单调区间的两个注意点	3393
s025	surface	破解双参数不等式的方法	3459
s026	surface	极值点偏移的方向与凹凸性判定	3550
s027	surface	由 f′(x0)=0 反求参数后必须检验	3576
s028	surface	两曲线公切线的方程组解法	3631
s029	surface	比值换元证明 x₁+x₂>2（指数式取对数）	3864
s030	surface	拐点偏移	3867
s031	surface	向量共线定理、三点共线与平面向量基本定理	4063
s032	surface	奔驰定理的证明与推论	4177
s033	surface	复数的模	4353
s034	surface	棱长为 a 的正四面体五组结论	4527
s035	surface	证明点线共面的方法	4758
s036	surface	正方体、长方体与球	4944
s037	surface	抛物线的焦点弦与焦半径	5422
s038	surface	齐次化	5465
s039	surface	由内心的分点比求离心率	5651
s040	surface	点到平面的距离	6194
s041	surface	用向量法处理“是否存在点”的探索性问题	6217
s042	surface	距离公式巧解追及相遇问题	6752
s043	surface	超重：物体有向上的加速度称物体处于超重。	6899
s044	surface	动力学中的常见临界条件	7113
s045	surface	实验：用单摆测重力加速度·计算注意事项（一）	7166
s046	surface	核心思想：运动分解：	7195
s047	surface	平抛运动时间由下落高度决定	7205
s048	surface	极限思想	7296
s049	surface	力的基础概念（重力、弹力、摩擦力）	7766
s050	surface	合力范围	7856
s051	surface	相似三角形法分析带电体的动态平衡	8002
s052	surface	库仑力作用下平衡问题的处理	8131
s053	surface	加速度方向突变	8359
s054	surface	线速度	8509
s055	surface	平抛轨迹的数据处理与初速度求解	8641
s056	surface	平抛运动	8707
s057	surface	第一宇宙速度的推导与特征	8960
s058	surface	地球同步卫星	9077
s059	surface	卫星运动参量随轨道半径的变化	9107
s060	surface	天体不同轨道运行参量的比较	9113
s061	surface	对动能定理的理解	9472
s062	surface	简谐运动的振动图象	9541
s063	surface	阻尼振动	9558
s064	surface	涉及含弹簧的变力做功问题的解题思路	9699
s065	surface	系统机械能守恒的三种速度关联情景	9909
s066	surface	隔离法优先场景（求物体间相互作用）	10051
s067	surface	自锁问题与临界角	10170
s068	surface	验证动量守恒的必备知识与器材	10314
s069	surface	双缝干涉测量光波长的原理与步骤	10589
s070	surface	薄膜干涉的形成原因（前后表面反射光叠加）	10634
s071	surface	φ－x图像的解读	10914
s072	surface	观察电容器充放电现象实验	11114
s073	surface	带电粒子在电场中直线运动的条件与处理	11310
s074	surface	带电粒子在电场中的平衡问题——受力分析	11365
s075	surface	特殊值法	11460
s076	surface	同一输出功率对应的两外阻关系R₁R₂=r²	11481
s077	surface	电流微观表达式与柱体微元模型	11803
s078	surface	电压表排查故障的示数判读	12048
s079	surface	电磁感应中求解电能的思路	12109
s080	surface	线框切割磁感线模型	12165
s081	surface	磁感应强度与磁感线	12234
s082	surface	出射方向与边界夹角引起的多解	12351
s083	surface	叠加场的四种组合与重力是否考虑的判据	12383
s084	surface	组合场问题的处理思路	12447
s085	surface	大招63：增反减同两步法判感应电流方向	12649
s086	surface	对法拉第电磁感应定律的理解	12669
s087	surface	交变电流的瞬时值、峰值、有效值和平均值	12862
s088	surface	力平衡法求封闭气体压强	13092
s089	surface	分子动能、分子势能与内能	13368
s090	surface	特征谱线	13511
s091	surface	核反应的类型与守恒规律	13590
s092	surface	全程法应用动能定理处理多过程问题	13781
s093	surface	逐差法原理	13981
s094	surface	斜槽小球碰撞验证动量守恒的步骤	14169
s095	surface	光电门测瞬时速度的近似方法	14180
s096	surface	纸带的选用测量与性质判断	14219
s097	surface	摆线问题	14467
s098	surface	实物连线的注意事项	14515
s099	surface	去返模型	14518
s100	surface	比值定义法	14623
s101	surface	运动的合成与分解基本概念	14760
s102	surface	化学变化	14815
s103	surface	蒸馏、分馏、干馏的比较	14833
s104	surface	胶体的介稳性、淀粉胶体与氢氧化铁胶体的制备	14941
s105	surface	阿伏伽德罗常及其应用“七大误区”	15040
s106	surface	淀粉（或纤维素）中含有的羟基数为3n	15054
s107	surface	传统文化试题的解题思路	15197
s108	surface	常见阴离子的检验：硫、磷、氮、硅相关离子	15410
s109	surface	侯氏制碱法的原料、原理与循环物质	15900
s110	surface	碳酸钠、碳酸氢钠与酸反应的特点	15969
s111	surface	反应原理	15985
s112	surface	碳酸钠与碳酸氢钠性质判断的正误辨析	16011
s113	surface	氢氧化钠的性质与制取	16080
s114	surface	氯气的歧化反应与氧化性	16161
s115	surface	实验室制法	16182
s116	surface	密度1.84 g·mL-1、质量分数98%	16432
s117	surface	一定物质的量浓度溶液的配制流程	16456
s118	surface	物质制备实验的排气与条件控制	16494
s119	surface	物质的量浓度与质量分数的换算	16511
s120	surface	Fe3+与Fe2+的检验方法汇总	16603
s121	surface	检验Fe2+和Fe3+时的注意事项	16632
s122	surface	电解原理在物质制备中的应用	16853
s123	surface	合金的概念、性能与易错提醒	16917
s124	surface	周期表在生产中指引寻找新材料	17290
s125	surface	气体干燥与净化的试剂选择	17384
s126	surface	喷泉实验的引发方法与原理	17656
s127	surface	喷泉实验的原理与常见组合	17711
s128	surface	玻璃	17905
s129	surface	玻璃纤维	17997
s130	surface	吸热反应与放热反应的判断	18042
s131	surface	由实验数据求速率方程的幂指数	18185
s132	surface	根据物质转化中	18291
s133	surface	电极反应式的直接书写与间接书写	18307
s134	surface	压强平衡常数的计算	18393
s135	surface	自发过程与自发反应的概念及特点	18633
s136	surface	SOCl2 在酯化反应中的作用	18827
s137	surface	同分异构现象和同分异构体	18872
s138	surface	同分异构体的书写与数目判断	18928
s139	surface	在电子守恒的基础上	19351
s140	surface	得失电子守恒法的解题流程	19373
s141	surface	能源的分类与利用	19387
s142	surface	活化能	19429
s143	surface	关于Ksp的五个易错点	19590
s144	surface	化学平衡状态的概念、建立与特征	19799
s145	surface	化学反应的实质与两大守恒	19843
s146	surface	由图像求反应速率的方法	19914
s147	surface	四类反应体系的速率测定方案	19921
s148	surface	焓判据与自发性	20040
s149	surface	水的离子积常数Kw与曲线分析	20546
s150	surface	沉淀溶解平衡的建立与特征	20616
s151	surface	沉淀溶解平衡的三类计算与三类图像	20678
s152	surface	多曲线复杂平衡图像的解题步骤	20705
s153	surface	石墨的层状结构与混合型晶体特征	21081
s154	surface	配合物的生成实验探究与应用	21169
s155	surface	相对原子质量(核素与元素)	21339
s156	surface	原子结构	21341
s157	surface	溴苯的提纯与取代反应产物的检验	21485
s158	surface	顺推法的适用情形	21650
s159	surface	核酸的组成与 DNA、RNA	21728
s160	surface	醛的应用和对环境、健康产生的影响	21919
s161	surface	晶体类型与晶胞构型的判断	22062
s162	surface	中国古代的冶金化学	22446
s163	surface	循环转化关系图中物质变化的分析思路	22570
s164	surface	产品获取阶段的结晶与洗涤	22860
s165	surface	气体泄漏的检验与白烟白雾辨析	22985
s166	surface	官能团识别与分类的四个易错点	23271
s167	surface	有机化合物共面共线的判断模型	23294
s168	surface	二肽、多肽与肽链的命名	23590
s169	surface	生物组织中的成分鉴定	23680
s170	surface	肽链上游离氨基和羧基的确定	23853
s171	surface	核酸：DNA与RNA的对比	23874
s172	surface	磷脂分子在水-苯混合溶剂中的排布	23955
s173	surface	脂质功能	24092
s174	surface	植物细胞的细胞壁	24116
s175	surface	植物细胞末期细胞板扩展形成细胞壁	24206
s176	surface	渗透作用发生的条件	24574
s177	surface	被动运输的影响因素	24624
s178	surface	跨膜运输判断的三要素提取法	24684
s179	surface	酶的化学本质与产生条件	24795
s180	surface	酶的专一性（二）	24831
s181	surface	酶的高效性与过氧化氢分解实验	24837
s182	surface	ATP与ADP的转化不是可逆反应	24994
s183	surface	细胞增殖	25644
s184	surface	癌细胞的特征	25742
s185	surface	细胞周期同步化的两种方法	25755
s186	surface	减数分裂异常与可遗传变异的关系总结	26061
s187	surface	并非所有细胞均可进行复制、转录与翻译	26137
s188	surface	细胞分裂图像中基因分离与自由组合的判断	26358
s189	surface	一对相对性状遗传的概率计算	26423
s190	surface	从性遗传与限性遗传	26706
s191	surface	伴性遗传在优生与生产实践中的应用	26754
s192	surface	可遗传变异与不遗传的变异	26765
s193	surface	二倍体、多倍体与单倍体的区分	26850
s194	surface	渗透压	27210
s195	surface	胰高血糖素	27531
s196	surface	用PCR检测目的基因是否导入	27691
s197	surface	生长素的两重性	27763
s198	surface	正确：植物通过平衡石细胞感受重力	27829
s199	surface	种群密度	27840
